trace_id,latency,total_spans,contains_errors,error_rate,error_messages,operation,services,longest_span_service,longest_span_duration,mean_span_duration
50281748d22bbaa3,3265,6,False,0.0,,HTTP GET /recommendations,recommendation; profile; frontend,frontend,1403,544.1666666666666
692ebf2274adec5c,5990,15,False,0.0,,HTTP GET /hotels,search; reservation; rate; profile; frontend; geo,search,1443,399.3333333333333
1c6fd3c070bc9687,3798,6,False,0.0,,HTTP GET /recommendations,recommendation; profile; frontend,frontend,1734,633.0
4f2fb5ca74f1052f,8839,15,False,0.0,,HTTP GET /hotels,search; reservation; rate; profile; frontend; geo,search,1291,589.2666666666667
16f126d80b0bc29f,4261,6,False,0.0,,HTTP GET /recommendations,recommendation; profile; frontend,frontend,1614,710.1666666666666
30475bf0bdfe03b3,6659,15,False,0.0,,HTTP GET /hotels,search; reservation; rate; profile; frontend; geo,frontend,1496,443.93333333333334
56a397b07c3fd364,64174,15,False,0.0,,HTTP GET /hotels,search; reservation; rate; profile; frontend; geo,reservation,54697,4278.266666666666
74fe96dfe2102455,6614,15,False,0.0,,HTTP GET /hotels,search; reservation; rate; profile; frontend; geo,search,1621,440.93333333333334
1678ac1dd3d99891,5452,15,False,0.0,,HTTP GET /hotels,search; reservation; rate; profile; frontend; geo,search,1358,363.46666666666664
53b63534848285f2,3834,6,False,0.0,,HTTP GET /recommendations,recommendation; profile; frontend,frontend,1727,639.0
30e3a63a69e4a485,6362,15,False,0.0,,HTTP GET /hotels,search; reservation; rate; profile; frontend; geo,search,1471,424.1333333333333
79f87f4577c8d56d,9919,15,False,0.0,,HTTP GET /hotels,search; reservation; rate; profile; frontend; geo,search,1498,661.2666666666667
5a30399167a9356d,3966,6,False,0.0,,HTTP GET /recommendations,recommendation; profile; frontend,frontend,1775,661.0
729f1131b58b9b3f,6854,15,False,0.0,,HTTP GET /hotels,search; reservation; rate; profile; frontend; geo,frontend,1589,456.93333333333334
2db57bd28d2ce173,4025,6,False,0.0,,HTTP GET /recommendations,recommendation; profile; frontend,frontend,1749,670.8333333333334
4ccbc1f46f730163,34765,15,False,0.0,,HTTP GET /hotels,search; reservation; rate; profile; frontend; geo,reservation,24767,2317.6666666666665
558251e7ac2666a0,3730,6,False,0.0,,HTTP GET /recommendations,recommendation; profile; frontend,frontend,1601,621.6666666666666
11ca8690fedfb395,6528,15,False,0.0,,HTTP GET /hotels,search; reservation; rate; profile; frontend; geo,search,1544,435.2
