trace_id,latency,total_spans,contains_errors,error_rate,error_messages,operation,services,longest_span_service,longest_span_duration,mean_span_duration
0184d4652fd10eee,9030,17,False,0.0,,/wrk2-api/post/compose,compose-post-service; text-service; media-service; nginx-web-server; url-shorten-service; unique-id-service; user-mention-service,nginx-web-server,6334,1324.6470588235295
0184d4652fd10eee,9030,17,False,0.0,,/wrk2-api/post/compose,compose-post-service; text-service; media-service; nginx-web-server; url-shorten-service; unique-id-service; user-mention-service,nginx-web-server,6334,1324.6470588235295
0184d4652fd10eee,9030,17,False,0.0,,/wrk2-api/post/compose,compose-post-service; text-service; media-service; nginx-web-server; url-shorten-service; unique-id-service; user-mention-service,nginx-web-server,6334,1324.6470588235295
0184d4652fd10eee,9030,17,False,0.0,,/wrk2-api/post/compose,compose-post-service; text-service; media-service; nginx-web-server; url-shorten-service; unique-id-service; user-mention-service,nginx-web-server,6334,1324.6470588235295
0184d4652fd10eee,9030,17,False,0.0,,/wrk2-api/post/compose,compose-post-service; text-service; media-service; nginx-web-server; url-shorten-service; unique-id-service; user-mention-service,nginx-web-server,6334,1324.6470588235295
0184d4652fd10eee,9030,17,False,0.0,,/wrk2-api/post/compose,compose-post-service; text-service; media-service; nginx-web-server; url-shorten-service; unique-id-service; user-mention-service,nginx-web-server,6334,1324.6470588235295
0184d4652fd10eee,9030,17,False,0.0,,/wrk2-api/post/compose,compose-post-service; text-service; media-service; nginx-web-server; url-shorten-service; unique-id-service; user-mention-service,nginx-web-server,6334,1324.6470588235295
