trace_id,latency,total_spans,contains_errors,error_rate,error_messages,operation,services,longest_span_service,longest_span_duration,mean_span_duration
2876398459f8c816,2973,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1116,495.5
6a6b1eca03ece33b,3454,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1330,575.6666666666666
65c0fdc2f24c81e8,2917,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,987,486.1666666666667
7cc5005d91244c78,3299,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1057,549.8333333333334
1316fe72d2620ce8,2241,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,849,373.5
4d6bc24e61517c55,2283,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,724,380.5
434daea53b1e3628,3460,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1130,576.6666666666666
6729af803c506f0b,3120,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1141,520.0
0e6cede47192ac0e,4263,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1466,710.5
480fecf3e924ace5,3116,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1112,519.3333333333334
314aaf3b7d187290,15018,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,12318,2503.0
0105e559ad8d98b4,2995,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1099,499.1666666666667
2cdfdd32748c4602,3419,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1092,569.8333333333334
1a831d0919ca0ee7,2928,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1039,488.0
5191eaf54782e7ca,3270,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1166,545.0
7ecefc40f16e234d,3382,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1125,563.6666666666666
3b23acd564d6a0e1,2689,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,839,448.1666666666667
64cc49313b012938,3027,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,967,504.5
39a68aceeda1bb3f,3170,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1152,528.3333333333334
60401431caa59e45,2628,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1005,438.0
29cd19945d627a32,3432,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1315,572.0
665035caa46ba561,3354,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1256,559.0
228c392cefe4e1f2,2984,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1060,497.3333333333333
28725c0bb9094e13,3226,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1053,537.6666666666666
6a995bf187a2102c,2897,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1013,482.8333333333333
5ce2c6c3813d0f32,3053,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,984,508.8333333333333
760beb4d8f16a2d9,3083,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1039,513.8333333333334
1c0da36cb74f4488,3100,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1712,516.6666666666666
0f498530c9191e98,2384,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,760,397.3333333333333
0baceb6eca9555c3,3204,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1093,534.0
358b38ba9a3c3b4f,3108,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1112,518.0
50afa767cb5130b4,2889,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1000,481.5
604572b8f0f227b1,3022,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1090,503.6666666666667
3e17227aa2de3cbe,3383,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1172,563.8333333333334
7ced168c759f23d4,2358,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,777,393.0
512c4bc0eec6be40,2253,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,869,375.5
7ffd5474a0ab7fd2,3250,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,1024,541.6666666666666
526445ef71495ba6,2928,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,942,488.0
2c82b2516ee1af74,2265,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,681,377.5
3ec9df5a746d2f7a,3519,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1263,586.5
049e510805e779b7,2610,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,943,435.0
06492251eb767232,3703,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,1138,617.1666666666666
1472ea2e672f2689,3169,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1117,528.1666666666666
43b010316ab8ad2e,3556,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1194,592.6666666666666
12b26fe3952462c7,3103,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1185,517.1666666666666
1bc5ceae5ef9a11b,3286,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1088,547.6666666666666
2f6495af4c382f27,2667,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,911,444.5
246ad5e034abc8c2,3313,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1037,552.1666666666666
7d26bf9ee0cc87d9,3577,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1127,596.1666666666666
54612964908a6b0e,3805,7,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,995,543.5714285714286
5fefe36c6a811798,3556,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1437,592.6666666666666
16f0206943a3dd66,3623,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1375,603.8333333333334
4cfe900aa0818479,3238,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1200,539.6666666666666
0a5324f4070f1308,3575,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1277,595.8333333333334
71d3dfe02d11bef5,2930,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1071,488.3333333333333
7fa420fe0df77628,2477,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,970,412.8333333333333
3ff7a5f5638b7c05,3879,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1452,646.5
28ec94085924b8c3,3468,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1257,578.0
3f1603e32edb1b5a,2473,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,867,412.1666666666667
07e3fced825b7c92,2854,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,981,475.6666666666667
64a8de83a5320aaf,3150,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,953,525.0
70e9f092545c9b85,3758,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1248,626.3333333333334
07e7c5ee6bf8456e,3042,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,942,507.0
712995a7ffa90ae3,3466,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1130,577.6666666666666
00ad483208186b8b,3323,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1141,553.8333333333334
05ab40e610cfde7a,3288,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1006,548.0
4d96249b3405dd6d,3075,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1038,512.5
69ea11d73e1351ae,4018,7,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,1000,574.0
4be4c99399afedd1,2775,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,967,462.5
6ea603d475fb93a0,3303,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1057,550.5
26dc5083a101a39a,3657,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1789,609.5
0f46c4865e6638cc,2881,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,904,480.1666666666667
3a259f213b52b881,3089,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1084,514.8333333333334
55fd6884bc0347ce,3031,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,1066,505.1666666666667
2eb8e8685d46a49a,3169,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1226,528.1666666666666
4e968a8549e1daf3,2706,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1035,451.0
442503bb457012a0,2979,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1170,496.5
1bb573834cff7d5f,3426,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1336,571.0
75c4a068f6d63e35,4386,7,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1273,626.5714285714286
4b48fbce2bd4539c,3405,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1320,567.5
5f137d539a17d743,2893,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1160,482.1666666666667
5d51c0efe4ed3149,2211,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,825,368.5
17835eae71122384,2863,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,900,477.1666666666667
02651608f96ace28,2833,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,969,472.1666666666667
2874ed0478514248,3262,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1148,543.6666666666666
08a3cf0b8736ec6f,3447,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1203,574.5
67c2fa8e64aa570f,3212,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1141,535.3333333333334
75ed9355caff2fde,3107,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1051,517.8333333333334
44bf0ecd2d9a115f,2790,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1090,465.0
7e3c4465bbc3b46c,2502,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,884,417.0
7793c67f02c30e2a,3556,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1222,592.6666666666666
293b2c4cebe25976,2812,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1016,468.6666666666667
6219f71e32dd09c4,3409,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1097,568.1666666666666
2d6c061afcaf2d9d,3443,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,1110,573.8333333333334
43af421ab1c094d1,3333,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1236,555.5
23c883e6cb9e0421,3041,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1067,506.8333333333333
2375eddcdfa741fc,3166,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1135,527.6666666666666
2f7e89885387ce44,3742,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1517,623.6666666666666
1bd5236b49ef2fe9,3713,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1487,618.8333333333334
654bc96d4abea322,3286,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,profile,1219,547.6666666666666
7ddec1467b739a73,6606,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1669,451.4
53c641048cf2ec4f,6975,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1741,478.53333333333336
524a5049b5416f60,24657,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,reservation,14884,1654.8
5a0dc40c4f351dbf,9572,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1638,668.7333333333333
2086055cd71ba5dc,33209,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,reservation,24410,2231.3333333333335
6aa5a8a307c3616b,5988,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1573,406.8666666666667
61bc20ee199d7770,5611,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1409,388.0
247a557dfa75fcd0,10037,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1727,694.6
442cc4f09b4f4e33,4720,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1292,330.6
694aabfa9b5d00e5,6563,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1653,444.93333333333334
7a46346bc538cbda,46907,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,reservation,37545,3146.3333333333335
2572936fdcb25a0f,5944,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1529,407.73333333333335
439a44035b6c5d44,6053,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1453,415.73333333333335
362a57a90052e77f,5755,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1524,398.2
3ab70294262ca169,9553,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1782,664.1333333333333
3e850d596eb2740e,5654,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1503,394.26666666666665
6e793f837f904b84,5879,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1587,406.26666666666665
4a93b76203d0e02b,6441,15,False,0.0,,HTTP GET /hotels,search; geo; rate; reservation; frontend; profile,search,1686,437.73333333333335
