trace_id,service_name,operation_name,start_time,duration,parent_span
771ae071fa9026c6,frontend,HTTP GET /,1739284835362041,111,ROOT
68077149a9263182,frontend,HTTP GET /,1739284835686929,240,ROOT
5f7c072afb3bb9a1,frontend,HTTP GET /,1739284836239921,69,ROOT
2c3a3da93c8cc916,frontend,HTTP GET /,1739284837178769,197,ROOT
0cddcdad885b6522,frontend,HTTP GET /,1739284839164970,90,ROOT
0e9ac6c3aad9a123,frontend,HTTP GET /,1739284837494226,279,ROOT
700e2aaf8788af78,frontend,HTTP GET /,1739284838450199,62,ROOT
0e7f662805ddf5d1,frontend,HTTP GET /,1739284840570387,309,ROOT
1aa53559247b14f3,frontend,HTTP GET /,1739284835929696,259,ROOT
6cf98c23e8520d20,frontend,HTTP GET /,1739284838169546,238,ROOT
2730ff55f75350e1,frontend,HTTP GET /,1739284839175412,85,ROOT
08da22c187640bf3,frontend,HTTP GET /,1739284835401652,113,ROOT
5b6d9cf9485877fe,frontend,HTTP GET /,1739284835621634,242,ROOT
2b3251d9e6c98058,frontend,HTTP GET /,1739284838846555,196,ROOT
2c3644fafa66b5d8,frontend,HTTP GET /,1739284840110311,286,ROOT
210dc425d9f2ad3a,frontend,HTTP GET /,1739284838772999,282,ROOT
61b33c70f1b8cd81,frontend,HTTP GET /,1739284839099358,65,ROOT
221a88c0e397bec8,frontend,HTTP GET /,1739284839795601,190,ROOT
17242759a816ac8d,frontend,HTTP GET /,1739284840893976,240,ROOT
462fc7ad4753e570,frontend,HTTP GET /,1739284835952772,294,ROOT
5bc84f9ecff59b23,frontend,HTTP GET /,1739284837591859,114,ROOT
725dbb3ea3f307ef,frontend,HTTP GET /,1739284838522095,268,ROOT
573efb04ddc10620,frontend,HTTP GET /,1739284838956118,196,ROOT
27ba5f72d4a61a6b,frontend,HTTP GET /,1739284839876270,83,ROOT
074dc48f5909cffe,frontend,HTTP GET /,1739284840020985,235,ROOT
1107342bf8f21f1c,frontend,HTTP GET /,1739284835804898,258,ROOT
354db5372ec25a3e,frontend,HTTP GET /,1739284836173284,191,ROOT
6427f2ddb0461860,frontend,HTTP GET /,1739284837311188,233,ROOT
17598db630bf9b74,frontend,HTTP GET /,1739284838642881,235,ROOT
2256ceeb3a52bea1,frontend,HTTP GET /,1739284838770882,237,ROOT
5b9492e04b0ba573,frontend,HTTP GET /,1739284838823698,196,ROOT
37404bdf936ef9a2,frontend,HTTP GET /,1739284836163763,176,ROOT
47a276580f22685c,frontend,HTTP GET /,1739284836254430,73,ROOT
2981f29fedd2229a,frontend,HTTP GET /,1739284838302397,206,ROOT
4f62f9301b82a90b,frontend,HTTP GET /,1739284839141655,106,ROOT
6dc77521b3761aa9,frontend,HTTP GET /,1739284835673568,232,ROOT
055e95cd6eba4e18,frontend,HTTP GET /,1739284836022730,196,ROOT
012d399dfda9323e,frontend,HTTP GET /,1739284836153963,189,ROOT
507657fa59d52043,frontend,HTTP GET /,1739284838205423,359,ROOT
3769e0a3d9b303fc,frontend,HTTP GET /,1739284839690899,218,ROOT
26a7c8e8ef64ec04,frontend,HTTP GET /,1739284837221704,255,ROOT
39f9f313bba59c45,frontend,HTTP GET /,1739284837903541,145,ROOT
2b40302f1ea57f43,frontend,HTTP GET /,1739284838393234,231,ROOT
250c41e85e59178c,frontend,HTTP GET /,1739284835249961,11308,ROOT
3c5cbe33e603a413,frontend,HTTP GET /,1739284836355033,284,ROOT
5239e709aace509c,frontend,HTTP GET /,1739284839304231,235,ROOT
16f47437b1ee8e60,frontend,HTTP GET /,1739284838526957,248,ROOT
7344214e704a5eed,frontend,HTTP GET /,1739284839159000,74,ROOT
5e0f2e336408bba4,frontend,HTTP GET /,1739284836914029,164,ROOT
77d1d11be3c73e04,frontend,HTTP GET /,1739284837903843,120,ROOT
4decacd73f656b36,frontend,HTTP GET /,1739284835298870,311,ROOT
390d9b7c39df3d2e,frontend,HTTP GET /,1739284836630930,196,ROOT
354e76ca8793c6ee,frontend,HTTP GET /,1739284838591882,283,ROOT
2967758e00b1c864,frontend,HTTP GET /,1739284839899604,82,ROOT
53785033bd81959e,frontend,HTTP GET /,1739284835343617,103,ROOT
40da96a1b45f0bc6,frontend,HTTP GET /,1739284836155502,219,ROOT
6a24d47e839f928d,frontend,HTTP GET /,1739284838035782,106,ROOT
78ba54ede3a3fe4e,frontend,HTTP GET /,1739284838206406,369,ROOT
