trace_id,latency,total_spans,contains_errors,error_rate,error_messages,operation,services,longest_span_service,longest_span_duration,mean_span_duration
00cf12eb61d02287,2059867,18,False,0.0,,/wrk2-api/post/compose,compose-post-service; url-shorten-service; text-service; media-service; unique-id-service; nginx-web-server; user-mention-service,nginx-web-server,2053439,114922.72222222222
00cf12eb61d02287,2059867,18,False,0.0,,/wrk2-api/post/compose,compose-post-service; url-shorten-service; text-service; media-service; unique-id-service; nginx-web-server; user-mention-service,nginx-web-server,2053439,114922.72222222222
00cf12eb61d02287,2059867,18,False,0.0,,/wrk2-api/post/compose,compose-post-service; url-shorten-service; text-service; media-service; unique-id-service; nginx-web-server; user-mention-service,nginx-web-server,2053439,114922.72222222222
00cf12eb61d02287,2059867,18,False,0.0,,/wrk2-api/post/compose,compose-post-service; url-shorten-service; text-service; media-service; unique-id-service; nginx-web-server; user-mention-service,nginx-web-server,2053439,114922.72222222222
00cf12eb61d02287,2059867,18,False,0.0,,/wrk2-api/post/compose,compose-post-service; url-shorten-service; text-service; media-service; unique-id-service; nginx-web-server; user-mention-service,nginx-web-server,2053439,114922.72222222222
00cf12eb61d02287,2059867,18,False,0.0,,/wrk2-api/post/compose,compose-post-service; url-shorten-service; text-service; media-service; unique-id-service; nginx-web-server; user-mention-service,nginx-web-server,2053439,114922.72222222222
00cf12eb61d02287,2059867,18,False,0.0,,/wrk2-api/post/compose,compose-post-service; url-shorten-service; text-service; media-service; unique-id-service; nginx-web-server; user-mention-service,nginx-web-server,2053439,114922.72222222222
