trace_id,latency,total_spans,contains_errors,error_rate,error_messages,operation,services,longest_span_service,longest_span_duration,mean_span_duration
358c02fde68e0f20,6215,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,1146,414.3333333333333
6d5b428b7f255d26,8976,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,1567,598.4
5915c9946277cb63,8967,15,False,0.0,,HTTP GET /hotels,profile; rate; frontend; reservation; geo; search,search,1506,597.8
5fa094cc9fe003e8,6465,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,978,431.0
0c157c744fa8f702,9037,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,1763,602.4666666666667
3a26141e01681ad5,8536,15,False,0.0,,HTTP GET /hotels,profile; rate; frontend; reservation; geo; search,search,1614,569.0666666666667
45f773a7530ff656,10857,16,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,frontend,3918,678.5625
4940ff684c5ac2ac,5952,15,False,0.0,,HTTP GET /hotels,rate; profile; reservation; frontend; geo; search,search,1576,396.8
0cc049916ab2f99f,8537,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,1389,569.1333333333333
7462356a39f32328,10560,16,False,0.0,,HTTP GET /hotels,rate; profile; reservation; frontend; geo; search,rate,1981,660.0
1ddf11eaeaf93eb5,467,2,False,0.0,,/rate.Rate/GetRates,rate,rate,405,233.5
3ff640e0e5c40329,9429,17,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,rate,1535,633.9411764705883
6db0bfdd3437eabe,5749,15,False,0.0,,HTTP GET /hotels,profile; rate; frontend; reservation; geo; search,search,1653,383.26666666666665
140924ce8c2d517f,2554,5,False,0.0,,/search.Search/Nearby,rate; search,search,1363,510.8
57a692503c014dcc,11995,17,False,0.0,,HTTP GET /hotels,rate; profile; reservation; frontend; geo; search,rate,1807,705.5882352941177
04d2cb48eb0d8fce,4873,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,1165,324.8666666666667
560c45085b5afe10,5822,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,1366,388.1333333333333
776e8f302e100547,11625,19,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,rate,1681,778.8947368421053
530274e0937ebedd,5831,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,1552,388.73333333333335
171e660acd449656,6268,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,1585,417.8666666666667
2f793390e758b95a,7515,16,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,rate,1226,469.6875
0ba442c4bf4abb4e,6837,15,False,0.0,,HTTP GET /hotels,profile; rate; frontend; reservation; geo; search,search,1731,455.8
50c54661bdd26a56,11613,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,3889,774.2
2442124dddcd1ff9,4658,7,False,0.0,,/search.Search/Nearby,profile; search; rate,search,1617,413.42857142857144
288f773fedf64863,2906,5,False,0.0,,/search.Search/Nearby,rate; search,search,1539,581.2
55cd049a0ac26b29,8137,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,1541,542.4666666666667
301b98cb76e7b08c,5997,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,1542,399.8
1bb80d3ac561ee2e,6313,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,1540,420.8666666666667
6f271502aa779475,10172,21,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,rate,1543,740.0
58455a95699947c9,22754,18,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,rate,13436,1344.611111111111
22c90a3b2d5b261a,7902,15,False,0.0,,HTTP GET /hotels,rate; profile; reservation; frontend; geo; search,search,3672,526.8
5e77f84b7b581339,10530,20,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,1912,827.0
28dda46df2bbbdc2,8295,15,False,0.0,,HTTP GET /hotels,profile; rate; frontend; geo; search,frontend,1334,628.5333333333333
6f3329878de3a291,4528,15,False,0.0,,HTTP GET /hotels,profile; rate; reservation; frontend; geo; search,search,1258,301.8666666666667
