trace_id,latency,total_spans,contains_errors,error_rate,error_messages,operation,services,longest_span_service,longest_span_duration,mean_span_duration
5e70e2457da9c32b,4738,7,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1739,709.8571428571429
780881dae48130e6,3601,6,False,0.0,,HTTP GET /recommendations,recommendation; frontend; profile,frontend,1526,626.1666666666666
33b0158d599aaa36,3128,6,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1601,539.1666666666666
537c4ffdcdddc7a0,4935,7,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1713,728.4285714285714
71d2a6dc150898fd,3272,6,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1780,606.6666666666666
4a4f7282b96baf14,3685,6,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1647,614.1666666666666
19a73c3f86da54da,5692,7,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,profile,1815,813.2857142857143
6f039c419db44b1d,4975,7,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1520,731.4285714285714
03bc5c340f58743d,3869,6,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1752,644.8333333333334
76bdd7854d0e38f9,4496,7,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1705,695.8571428571429
4a7e028c12736ef2,3170,6,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1522,561.3333333333334
445536294f82f407,3692,6,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1759,616.1666666666666
22d0dca7968d1e06,3409,6,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1536,570.5
4eade11690d1fa1a,2568,6,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1684,508.6666666666667
0b02f3deb0f4cf32,3649,6,False,0.0,,HTTP GET /recommendations,profile; frontend; recommendation,frontend,1657,619.3333333333334
1f656aae24fef4e6,3570,6,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1510,595.0
3c8d093af2616f90,6005,7,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,2034,857.8571428571429
75c885b27d590866,3401,6,False,0.0,,HTTP GET /recommendations,frontend; profile; recommendation,frontend,1570,577.5
