trace_id,latency,total_spans,contains_errors,error_rate,error_messages,operation,services,longest_span_service,longest_span_duration,mean_span_duration
76308783fcd90503,8806,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,frontend,1450,587.0666666666667
50f1889fc434b1f2,6229,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,search,1506,415.26666666666665
2c53f143fdff9631,49294,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,reservation,39511,3286.266666666667
582ecc48c72ceeb5,9845,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,search,1625,656.3333333333334
6ed970577c90e015,76932,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,reservation,67622,5128.8
624338c587ec898a,57683,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,frontend,53154,3845.5333333333333
7babbae62a2c6ebc,5144,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,frontend,1075,342.93333333333334
02c6190e73b91581,6579,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,search,1100,438.6
1ca5201b502c49c3,7034,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,frontend,1939,468.93333333333334
42a05017ed840e91,12077,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,search,3222,805.1333333333333
3fd2a0f4d29cc65a,35557,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,frontend,29205,2370.4666666666667
72ca33b62d9c6b76,6834,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,frontend,1596,455.6
250cd23b9431ece8,82067,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,frontend,71328,5471.133333333333
53c1072410d4c368,6783,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,search,1422,452.2
69e3e2e1821bd315,6461,15,False,0.0,,HTTP GET /hotels,reservation; frontend; search; profile; geo; rate,search,2347,430.73333333333335
