trace_id,latency,total_spans,contains_errors,error_rate,error_messages,operation,services,longest_span_service,longest_span_duration,mean_span_duration
7faa9fabaa25d57d,1831,3,False,0.0,,HTTP POST /user,frontend; user,frontend,1363,475.0
22f4db67e69a52d2,1969,3,False,0.0,,HTTP POST /user,frontend; user,frontend,1728,612.6666666666666
533095a20b089ee5,11868,5,False,0.0,,HTTP POST /reservation,frontend; user; reservation,reservation,9167,2280.8
4564e7ef183b956c,7964,5,False,0.0,,HTTP POST /reservation,frontend; user; reservation,reservation,5051,1575.2
0dcb3a15bbb9200d,12784,5,False,0.0,,HTTP POST /reservation,reservation; frontend; user,reservation,10031,2519.2
191029efa474209c,2202,3,False,0.0,,HTTP POST /user,frontend; user,frontend,1866,650.3333333333334
69d5bd7bc9bd89a9,16757,5,False,0.0,,HTTP POST /reservation,frontend; user; reservation,reservation,13410,3292.4
7bdd25c78aeab303,1861,3,False,0.0,,HTTP POST /user,frontend; user,frontend,1769,634.3333333333334
0e77fb87875b5652,1724,3,False,0.0,,HTTP POST /user,frontend; user,frontend,1644,575.0
33e288471abafd4c,16091,5,False,0.0,,HTTP POST /reservation,frontend; user; reservation,reservation,13255,3222.8
5710dc9fae282654,16550,5,False,0.0,,HTTP POST /reservation,frontend; user; reservation,reservation,13513,3282.8
0877906f3cba731a,1804,3,False,0.0,,HTTP POST /user,frontend; user,frontend,1700,594.6666666666666
5a3a29b732a18d90,9287,5,False,0.0,,HTTP POST /reservation,reservation; frontend; user,reservation,6417,1857.4
1653d581e04af900,17663,5,False,0.0,,HTTP POST /reservation,reservation; frontend; user,reservation,14687,3537.2
6f4e5516c0d34f8f,10546,5,False,0.0,,HTTP POST /reservation,frontend; user; reservation,reservation,7700,2081.0
44ebe8b3b96db9ab,1908,3,False,0.0,,HTTP POST /user,frontend; user,frontend,1401,493.6666666666667
6a45ebf5b667bf7d,1909,3,False,0.0,,HTTP POST /user,frontend; user,frontend,1781,623.3333333333334
443d3317183794d4,8038,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1554,540.9333333333333
172f9289183a1594,8041,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1641,541.3333333333334
60af87cbb59914f4,5596,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1568,375.46666666666664
401db6aae13c156a,7838,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1648,525.7333333333333
29dd5a142dabed43,7142,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1714,478.0
10df2ca1e9536f99,7744,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1662,518.6666666666666
5c010fe43917230f,5519,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1799,370.3333333333333
1208d5c607ba52ea,7916,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1663,529.8666666666667
1b65bfb8fd1e586e,6395,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1544,430.1333333333333
233bd6994ba9c804,7703,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1794,517.6666666666666
76dc23eda67e9de6,7347,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1772,493.53333333333336
57a4283f39ad9811,5920,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1669,395.6666666666667
24a700674491cc0f,8491,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1663,568.4
50d7915b1a700ebb,6050,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1723,405.8666666666667
63015af901475940,4570,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1557,306.46666666666664
2ac39b17ba303395,5368,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1756,359.8
4cfb90d33021c181,7483,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1763,501.26666666666665
65059d9e17b88305,5950,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1759,399.06666666666666
79b41c5e069cb5a9,5631,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1637,376.6
51b9b91b16559542,4990,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1455,334.1333333333333
4c6c5576635b4e41,8742,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,search,1964,584.6666666666666
43e40d5da43e6075,7736,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1725,519.9333333333333
0772a5b3fdd50e7e,7269,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1785,487.0
234b1e0b3e70214c,7811,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1704,522.2666666666667
7819e9cf382856c4,8397,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1646,559.8
158ce6a162202d94,5079,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1657,341.46666666666664
2bdcf8bed3ceccbc,8769,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1733,586.0666666666667
080fcb4385ef7591,8492,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1791,568.7333333333333
15617c5dcf2528de,6055,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1724,404.8666666666667
34984ba948c0aab9,8469,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1799,564.6
2df0f8643171627d,5910,15,False,0.0,,HTTP GET /hotels,profile; geo; reservation; rate; frontend; search,frontend,1826,396.4
40a5ae27f0235e6b,5643,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1729,377.6666666666667
5a762742f2af6962,5442,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1574,365.1333333333333
0d818d5009490e90,4703,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1622,315.8666666666667
6dd2c06fd61fad82,8857,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1768,592.8666666666667
39c42815cbac00f0,4950,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1589,332.46666666666664
1185d90ed1265944,8401,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1664,562.7333333333333
6d020ce42c739fee,8688,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1667,581.7333333333333
12461ab2a4e369df,8293,15,False,0.0,,HTTP GET /hotels,profile; geo; rate; frontend; reservation; search,frontend,1694,553.6
